caption_idx,image_idx,caption
2654,530,A dog plays in the sand with a ball.
2655,531,The brown-haired toddler is holding onto the edge of a flower pot in a garden.
2656,531,This small child is in a garden with flowers all around.
2657,531,A child peeks his head out from some flowers.
2658,531,A child with blue eyes sitting amid flowers.
2659,531,A kid playing in a bunch of flowers.
2660,532,Two ladies with long hair who are between a red and white stripe pole are about to kiss each other.
2661,532,Two girls with long hair are about to kiss each other around a red and white striped pole.
2662,532,Two women with long hair and piercings look at each other.
2663,532,Two ladies show affection that will lead to a kiss.
2664,532,"Two women, one blond and one brunette, talking."
2665,533,"Two men, both wearing helmets, on skateboards with large wheels."
2666,533,A skateboarder wearing an orange shirt and orange helmet.
2667,533,"Two men on skateboards, and one has an orange helmet."
2668,533,Two men skateboards at high speed.
2669,533,Men riding skateboards.
2670,534,A red dump truck is dumping a load in front of some buildings while 3 men stand next to the truck.
2671,534,"Four men are performing work in a dirt lot, near a building, using a dump truck."
2672,534,The Workers using a truck to distribute rocks so they can build house with it
2673,534,A dump truck is unloading rocks while 3 people watch between two buildings.
2674,534,A red dump truck is on scene beside some buildings.
2675,535,A small child in a coat is running through some dead leaves on the ground next to a road.
2676,535,A little boy wearing a coat kick some leaves that had fallen on the ground.
2677,535,"A toddler wearing a dark blue jacket, kicks leaves on the ground."
2678,535,A young boy kicks at the autumn leaves beneath his feet.
2679,535,"Little boy in black jacket, kicking leaves."
2680,536,"A young boy wearing a gray hat, dressed in mostly black, accept for his shoelaces, playing on his skateboard."
2681,536,A young boy in a gray beanie is flipping a skateboard off of a curb in an area with graffited walls.
2682,536,A boy wearing a black t-shirt and gray stocking cap works on his skateboard skills.
2683,536,A boy is skateboarding near a graffiti-marked underpass.
2684,536,A boy is kicking over his skateboard.
2685,537,Two pilots are standing and talking in front of a British Airways airplane.
2686,537,Two men standing at the nose of a British airways airplane in discussion.
2687,537,Two men stand conversing in front of a British Airways airplane.
2688,537,Two men in white shirts standing in front of a plane talking.
2689,537,A pilot standing next to a British Airways airplane.
2690,538,A little boy in a bright green field has kicked a soccer ball very high in the air.
2691,538,Young boy kicks a red and white soccer ball on a grassy field
2692,538,A small boy wearing red kicks a soccer ball above the grass.
2693,538,A young boy playing with a soccer ball in a field
2694,538,A boy kicks a soccer ball high up.
2695,539,A man dressed in a vest is holding a binder and walking across the street.
2696,539,A masculine gentleman is walking down the street carrying a portfolio.
2697,539,A man in a shirt and black vest carrying a folder across a street.
2698,539,A man in a blue shirt and vest crossing the street.
2699,539,Man walking down the street of a city.
2700,540,A brown dog is carrying a stick too big for him over grass.
2701,540,A dog carries a large stick in its mouth over the grass.
2702,540,The brown German shepherd dog is playing with a stick.
2703,540,A large dog carrying a large stick in its mouth.
2704,540,A dog holds a large stick in its mouth.
2705,541,A woman with short hair and black t-shirt is sitting in a crowded park eating a sandwich.
2706,541,A dark-haired man wearing a black and white t-shirt eats in a park surrounded by people.
2707,541,A man is looking right into the camera and eating a sandwich.
2708,541,A man is eating outside with a group of people.
2709,541,A young man eating at a picnic.
2710,542,A young girl wearing a pink bathing suit with yellow and purple flowers is riding a toy train outside.
2711,542,A barefoot girl in swim goggles and a flowered bathing suit rides a plastic train pedal toy.
2712,542,A girl wearing goggles is sitting on a toy train.
2713,542,A young girl in a swimsuit riding a toy train.
2714,542,A young girl in goggles riding on a toy train.
2715,543,The guy in the blue shirt and jeans performs a grab trick on his skateboard.
2716,543,A man on a skateboard is jumping in the air with it.
2717,543,A man on a skateboard doing a jump over concrete.
2718,543,A guy skateboarding on midair.
2719,543,Skateboarder in the air.
2720,544,Asian Girl in red hoodie sitting at table eating with friends.
2721,544,A young woman sits in a cafe with people in the background.
2722,544,Two oriental people are seated a table at a restaurant.
2723,544,A girl is eating with her friends at a restaurant.
2724,544,A girl wearing brown jacket smiles.
2725,545,A light tan cat laying down on a concrete ledge next to the bushes.
2726,545,A white cat sits on a concrete wall and looks at the camera.
2727,545,A cat lays on a wall with shrubbery behind him.
2728,545,White cat perched on a stone wall.
2729,545,A white cat sits on a wall.
2730,546,The person is in a conoe and holding a paddle in front of some mountains.
2731,546,Beautiful scenery with a boat on the lake.
2732,546,A person paddles a boat on a lake.
2733,546,A man paddling in water.
2734,546,Person canoes in lake.
2735,547,Several people engaging in the day-to-day consumer activities within a Chinese shopping district.
2736,547,Some people walking down a street surrounded by shops with Asian text on them.
2737,547,Several people are walking down the street in a Japanese town on a sunny day.
2738,547,Asian people walking down the street of a market with their purchases.
2739,547,Two females are shopping in chinatown.
2740,548,A woman in a yellow and red outfit is squinting at a computer screen while holding a mouse.
2741,548,A woman wearing a yellow sweater and red vest working at a computer.
2742,548,A woman in a brown vest is working on the computer.
2743,548,A woman in a red vest working at a computer.
2744,548,An older woman on the computer
2745,549,A conductor getting ready to give a child a ride on the train.
2746,549,A man is standing with a small child by a train.
2747,549,A man and a boy are standing next to a train.
2748,549,A conductor gives a kid a tour of the train.
2749,549,A little boy standing beside a train.
2750,550,A man in a blue shirt and a man in a yellow shirt lie on the ground in an alley along a brick wall.
2751,550,A man in a yellow shirt and a man in a blue shirt lie beside a brick building.
2752,550,Two people sleep in an alleyway in the shadow of a brick building.
2753,550,Two boys got beat up behind a house and left there.
2754,550,2 adult men lying on a floor.
2755,551,A greyhound race with the lead dog wearing yellow and black stripes and the number 8
2756,551,"Greyhound dogs race on the track, with #8 leading the way."
